id,company_id,dep,first_name,last_name,salary,address_id
4433,42,19,NGNAKEU,VLESC,1346,4221
4434,53,5,"",JWY,342,7349
4435,84,19,ZSHCG,JBHMSXNUV,1975,8875
4436,59,17,QVIOZMXUF,AFBEYCIRKIAG,929,667
4437,51,1,OVMCWVII,NVQNWU,1239,562
4438,88,3,AJRVRZSJ,URFN,1679,7238
4439,57,5,LWXFEGWLFCPTX,"",671,6452
4440,38,2,VSLJHV,IIF,1717,3650
4441,95,15,HISXZZ,WCLC,358,8387
4442,53,4,DCSUYRUT,GW,1294,9035
4443,64,1,PXWU,ERPNPBMSRTP,876,3547
4444,98,19,EUY,QMDBP,529,4058
4445,56,4,NSDJDO,LELGIZ,654,2916
4446,39,20,MEJDIE,"",135,9278
4447,42,8,SILGDJZPDYZPL,DHNWURILMAAD,798,3513
4448,9,10,XOVIGFYE,QDCNQUCL,595,144
4449,80,16,TFGUAQYKMNT,RKKOXGFHYSQY,1346,1120
4450,71,1,KXWEJUKTEUZUGOR,YR,1503,1460
4451,6,17,QA,Y,773,4895
4452,14,20,PPLRL,MNYKUCQWVEON,1368,1580
4453,78,1,BBMPP,ANGGIC,700,4743
4454,33,18,DVYOBXJNTYRSL,ASAEYPTMJT,1659,9003
4455,9,20,ZCOZGCVKVAK,CYZJEZ,375,1716
4456,17,13,AKVF,EJ,1810,5836
4457,17,20,FDJXWYPAMXJC,KPSFVTORVVNC,1573,9301
4458,86,7,OMEZHJLKSIHO,LP,784,3778
4459,67,13,XGTYIAQRYLONJ,ZNRBTVKFZGY,468,6297
4460,45,8,HV,VZNY,1350,8441
4461,85,2,NAOQ,GB,1424,5869
4462,93,13,KSOVJUFVYFTI,"",954,1763
4463,63,19,IMPVM,TE,819,7400
4464,65,12,D,WV,667,1235
4465,75,3,JEBNCEKYNCL,GGO,1474,8235
4466,76,11,Q,N,1858,9362
4467,8,1,CZBTQGNJKV,LQMOOXHQAOREU,1438,3072
4468,90,3,GWA,WSOYOLQV,1440,5836
4469,83,10,CRBEQKEMZONNQJ,EGEFHLS,549,6069
4470,64,20,PNETG,IBANZDBE,70,4961
4471,30,8,FFYKB,Z,691,7204
4472,95,15,WBDBOY,BOKTCFGOELXQQR,1542,6829
4473,22,16,GCDCDEB,FOOBOSGVI,400,6627
4474,48,18,PPUQDASTRCIXX,COOPXUIAMCC,1178,9822
4475,56,5,HSXO,UDDH,29,9054
4476,93,14,LFKJFY,IULJ,1667,6352
4477,14,19,ISJVIQBLXV,FKIVEHADSK,176,7277
4478,83,5,ECLYDCF,IGCXOJRWZKDJW,695,5033
4479,61,5,S,QCJFYOYKO,1674,6417
4480,52,20,PNTHACA,BPLWE,449,5963
4481,54,19,PDIZUSRUVVQ,HFDUUGSXG,381,4484
4482,3,19,CG,TLY,927,287
4483,37,3,XIBQKZ,U,1340,7402
4484,18,19,WEBELJRV,PSSLWIHKOPPQMDV,1020,9941
4485,95,13,LJBLI,JFIRMZLITDQ,1963,2411
4486,28,3,RO,TCTZZNR,1611,7886
4487,61,15,"",DBQLKO,1492,3913
4488,9,3,GPJQPGOZST,XGUFCEL,984,338
4489,40,5,CIONWTIMNE,NNTLNILRIVUGYWS,763,3524
4490,14,14,CVRPSNOSDGG,IXSQDEOKYIL,1393,2247
4491,5,20,H,CMYTKMECFHKKB,1256,3544
4492,41,20,SVBCYTNOBK,"",252,8168
4493,59,14,NAISFQBIERFG,TAG,1304,1744
4494,15,18,MOMIBC,BTPKFVXTAAF,647,3725
4495,29,3,ROARBAX,OUYOKCG,871,5693
4496,3,2,MSFBYCUM,BQLCWVAXKDBAGC,557,4974
4497,23,8,OSC,BNBJQ,1488,1579
4498,48,16,IRRVYTUAUGEP,VLUJMR,1163,2107
4499,16,15,DVOCSLBPHA,CMRJQJKAVNP,181,2805
4500,25,20,DO,NHLID,659,4244
4501,44,17,ZAN,FAACSIWMK,1874,6715
4502,6,6,GQPVAIHE,JTVXMIERJGRW,226,2755
4503,38,20,OMBMENJELF,YFKVUCYUNIU,1647,4316
4504,40,7,HKUBMKJOCSQRR,XCIM,1267,10000
4505,24,20,I,LGNGWPPQOZAEX,1924,5638
4506,32,4,GDTTSTNOSCRXLP,WFSOU,161,9748
4507,14,4,YNIKRKBHMH,"",1213,7792
4508,24,19,XICDFBRJ,ZPHKGWIHFSGRZK,994,5725
4509,53,1,WW,YNJR,1154,4093
4510,10,5,JNVOQBDVE,VA,1831,1679
4511,49,19,DCCSPBLVDFIRC,CJMPK,1484,4082
4512,63,19,PUPEBENOWGPQX,DZIJHKDHZAXMAQ,1054,7483
4513,98,8,VOEUNJZB,KXVEPUIHGCB,158,2214
4514,19,2,"",MOOODZDD,1884,5233
4515,20,5,BBJNYE,NZZYMFOCYQIQK,1011,3434
4516,54,8,VJHMNORCZI,AWKQY,1275,777
4517,98,14,DFUERJFGCXELYB,AUFFUYGSJLM,285,5035
4518,23,2,ZHEYJZMM,YQBYQSCNFTED,532,5263
4519,4,5,DRZXYL,RVHDKTUKJYMY,1257,8889
4520,38,15,HFFJOZZY,EWYASDMSVVEZX,557,1069
4521,52,8,WUKPRNMHVZZ,FIY,1398,9352
4522,62,3,NRVREPLS,QYEXQXUHL,1215,6047
4523,45,20,OSV,P,89,4825
4524,80,7,ZDTLWEZBTWWTS,DPNEMTLLSWU,738,13
4525,81,20,AZXDKNINE,TZIFXWFQKE,1169,4043
4526,13,1,IE,LMFCKOD,731,5602
4527,73,3,UWGEFWZT,"",698,5022
4528,3,10,PARLZGMG,LLCTRJO,1544,2886
4529,76,12,JUJ,ISAYR,1988,5036
4530,85,16,JWLOHOEMPLPJ,WFYGMRXWBK,1154,4464
4531,84,18,LDB,KKCA,234,3942
4532,2,2,EURQXQ,L,1413,5671
4533,84,3,Y,USSQR,924,5412
4534,64,1,BKBMJH,JGALHP,1356,8976
4535,36,2,SPKEUCNBT,UWWLSGQCKDG,1417,2880
4536,1,17,HLTXZBCVGCJ,ASCIPDDFI,1488,1014
4537,82,17,SOMCEKO,S,1358,8501
4538,58,17,BUQUNPMICKW,FQI,1199,2519
4539,87,6,"",UNSOORKUYWJIM,1076,318
4540,37,8,T,MUYWEUHX,760,8394
4541,86,5,NBTZKMV,RMPFSPXZBS,1861,8820
4542,22,15,PZCAQWYVN,K,850,1925
4543,37,4,NVNLEUNB,DKWJRRGILMRCAL,1916,75
4544,85,4,PHHGLY,VFJXK,82,7165
4545,61,12,XXCI,ZR,920,8237
4546,54,10,D,L,362,9963
4547,11,10,"",JKAKLRBZDTWVOWP,257,1421
4548,14,2,VOZBXPOQEPGGZ,"",1847,4223
4549,92,15,QEOYOSUIZMXWP,VQCLXRYIKQ,1456,8774
4550,13,16,GMJKP,ARMRQL,1881,7841
4551,18,8,RUHSOBYEEYOKIX,OERTDKNZIJNO,736,765
4552,99,4,YFJGQF,UNVTIPE,1553,2386
4553,71,18,"",T,532,6498
4554,46,20,CHBEYNK,BRID,1106,5830
4555,39,11,GSUB,HWJGJEHVOZAWUR,1163,7173
4556,54,6,BNVJNL,PYHZJS,162,5533
4557,83,20,DUYDV,NQRE,1440,5776
4558,64,2,QGWJ,VTNATXGYCFOPP,1704,9505
4559,83,16,ML,IUMGZISFXCS,249,6898
4560,84,15,S,IBCXBIPIEWF,954,4844
4561,15,16,R,KBBEJEAYJD,1626,2965
4562,63,5,HS,ANWRVYKHRWGQ,492,7415
4563,27,6,"",KGIA,644,5359
4564,17,3,CNAXDFA,VXDDDCYC,1925,2581
4565,60,14,ZJDSY,FHOEKDPFQ,1605,2396
4566,11,16,VQWKMF,WLWJLXF,1829,5843
4567,33,10,EELDBKLEPUGP,JYIZXLVYZ,70,7625
4568,67,16,JQPV,HKDLCSGBSGAQBNG,1709,7525
4569,36,5,BBARWV,EDLQWGIMKST,1577,3255
4570,18,12,ZPDP,XBJZWAEBZNMDM,419,9652
4571,64,2,BWCDWJKTXTWJH,CS,556,9329
4572,22,3,ES,VWSYULCSPQSB,111,5531
4573,85,13,LOFA,BQGMVSSAIZH,1660,4101
4574,15,13,ENVOTGY,LLSDACT,507,5923
4575,32,3,REBSKWWJRSAZ,MAINIPZGGRSGA,825,8684
4576,51,7,YEC,BHNRHQVYIU,200,8
4577,43,4,HHN,JJVLRK,129,2569
4578,51,2,PQYNEFCJXRDE,TGAJZZC,1866,1412
4579,89,18,BNIYKMBICKXI,WXVRJYBRH,1774,4150
4580,47,19,WXDIRHTGPJPNC,VSX,255,7518
4581,71,1,EVUHC,ECG,562,6641
4582,41,14,ABYDFIR,LBQNITQAR,1147,9687
4583,94,9,COENGUYOCT,GPP,462,6873
4584,61,11,"",OFEQX,1333,5237
4585,49,13,T,HAFFQDOB,1447,1313
4586,60,12,BLPTUVPYP,NKXK,1760,3665
4587,7,19,DQMJKXDDZMPUN,HAHGR,310,3892
4588,42,7,YHUCLKAIUVD,JOJVPLVAB,943,1714
4589,89,18,IFGQTFCOFS,"",514,8020
4590,96,16,PBVSSACPZJW,REAEFSFUONMI,731,4005
4591,31,8,SBXBFUWRTF,MCPNEF,1370,2846
4592,69,14,EM,UUGILXEKNVFMKX,644,575
4593,99,17,OMC,TG,172,2214
4594,42,4,XAX,GLTH,602,7507
4595,27,1,ZARL,GDJQ,680,36
4596,59,16,HPNATDEB,"",1241,4590
4597,74,12,BQYMEJSXA,HW,388,690
4598,66,6,ZHWIVCHGCMUXTY,USMRNABAPESS,79,8862
4599,13,13,PNSAFIFVOKYEYM,FNN,1020,69
4600,61,19,QZXJWBQRDJ,ENYNGQLFTH,1914,6756
4601,10,1,OPD,RGXK,1863,6307
4602,76,3,MQNMJRO,YFVSGMEIYD,983,7513
4603,6,8,OCCIB,JZIU,1234,905
4604,49,6,RZTJVRAYIZB,UBWOYVBUE,1936,5659
4605,32,13,ZXTWJVIXLTYWL,QF,1163,9169
4606,46,10,FGOPHGZFWDAEN,QHDE,173,6238
4607,11,18,SBXGYDRUNIJO,LWDZYAC,547,5056
4608,32,7,ZRLBJ,FRRFX,641,3140
4609,88,12,AH,KSTQMWYOX,1276,6515
4610,6,7,M,XTMTOWQH,1885,8473
4611,20,15,HZW,MIKYITYOYYKAAW,492,8271
4612,21,16,BFAHA,E,253,8434
4613,9,15,FVQDK,JRXFNPPPLCAERD,1465,5961
4614,24,16,HPBHKPGSW,MQJUIXGG,810,2089
4615,55,11,BQRXXOCCVJUO,OPZP,995,975
4616,86,15,IGWT,HDEZA,1947,2632
4617,93,10,QG,KOYMVRAIMGE,1148,8931
4618,95,11,SUNELXYHLY,PMOVMHYHN,845,7925
4619,87,2,ZFXACUONPFU,QVLDS,1682,8513
4620,27,19,CTIAY,DUROZZ,77,7029
4621,72,3,PVRMEDUA,RQFS,184,567
4622,37,14,KLCFA,DNU,1512,1264
4623,70,7,X,ETTHKLR,1257,3156
4624,45,10,LBCUDBDL,FHCXWEEMOAMO,1284,654
4625,26,1,TGBSHPPV,EUX,41,9285
4626,97,9,PHI,LIFAQZUMIRJFMC,562,4947
4627,50,18,OKJLSAYMQKB,P,534,9172
4628,80,11,OYIGBZUHG,DB,1555,9593
4629,96,1,IDSKJPMRPTONB,EALUIMXOPVN,1017,8537
4630,72,4,NNFWAVITSLFT,XFPOYHZEXPQXLI,428,4
4631,85,14,CPVEWY,UT,844,3339
4632,74,11,OORBOIPDUNUK,HUR,420,9795
4633,34,8,G,IXJKQFUSDZQO,1748,8480
4634,95,3,PPJNFTCWOVQFAPL,ERPXOPBOOZX,111,3676
4635,21,18,YAHTRZCFOQKXMCU,HXJO,1902,6472
4636,59,13,OLBOSTC,IPPPDJZNNF,865,316
4637,40,17,DGENUXBLO,LBYEZONEBRWKN,190,80
4638,18,6,DRGRQREHMOP,RPMRYEPAEJO,1370,1677
4639,18,15,CJABIZFELUP,K,1165,1824
4640,32,1,SFEHIWAGRMGPB,OQLODXUQIUO,541,1601
4641,94,7,NSKWMLRHNPXZ,NBSTFPKHTVOH,657,1665
4642,47,15,SKQPILSQIGW,KDVM,909,8238
4643,47,4,V,YBJRKSQKYV,1138,3478
4644,28,2,KONLJMKQD,RLSURSNQ,1914,3106
4645,75,18,YXYWUGRQLYVZX,LEPMFG,100,3954
4646,45,8,DASGYM,PSXEWLOOLWU,718,2975
4647,70,15,L,ZNZDF,706,4809
4648,78,15,R,RACIFJXF,504,6783
4649,71,20,VWQYFSDQXM,"",460,7297
4650,70,17,NKUYXKLN,LMCF,584,4867
4651,58,14,HCAYRYXJCNNRQ,UDLAGKOLGXFW,758,1794
4652,97,11,VDFRU,X,666,329
4653,31,7,XB,P,1107,899
4654,96,4,KJVYK,"",1052,1052
4655,27,8,IEAT,UQGXFEUBVVB,1649,3059
4656,50,12,VLCQAVFKQJ,"",1520,4782
4657,74,14,WLXXGCPNPJEZ,WO,643,8867
4658,9,11,"",SDYAXQKOQ,1417,8181
4659,67,15,TIZJUVVUADTSNP,KNRMCTAON,802,7298
4660,71,4,BNU,QVXZPOJTXYSLKN,194,5063
4661,84,4,R,EHNCIUVTLQSLS,5,1951
4662,3,8,EUTSPDRIFXXMI,BS,1773,7236
4663,66,16,KVJAN,OSCJYBSOVJWJS,283,3904
4664,51,4,GWNSANCZCUNHJ,HTXLWMTPYVYKSO,1156,8698
4665,36,12,KH,GACYSXMLHRIZREU,826,20
4666,28,18,RYTSRVJ,CYC,1458,1855
4667,1,20,BLWHRLVX,J,788,3729
4668,79,18,GMFZN,ZYZUEPDRCQ,1636,8217
4669,86,16,FJD,H,1084,3429
4670,84,7,IOC,PMLZCZWZE,1165,827
4671,53,19,C,TOJFWZC,1941,3617
4672,87,9,GYRMTGK,BXOO,423,3358
4673,38,20,MVOX,XODWT,1898,8681
4674,96,2,LRFLBRT,"",463,3281
4675,18,8,BFAZGUPRJBGQOWK,LEL,325,5659
4676,57,4,"",FGGA,1628,6994
4677,48,6,UMZMNK,XTLGWTLTF,888,481
4678,61,1,OBOKMOOIK,"",1773,7641
4679,44,12,JYJOK,ATKMZHBKVZ,520,6462
4680,1,10,HPHHES,OJXNKAMFAWZDC,1428,7709
4681,24,12,QGRZQTBXMPMCHK,D,1372,8481
4682,81,10,OSDTFRGZLBKNQ,ZHWYUKWVGGIU,1357,8357
4683,54,3,KBJPYF,X,1288,9050
4684,50,9,AXJRUSTIJWN,ABJWPPIVN,1319,5570
4685,69,6,X,WE,575,5531
4686,91,17,VMSCHNWBIGH,TFUQPISXEWUF,478,1853
4687,45,18,GLHS,V,1652,3813
4688,28,13,RJERTMHVADFM,NMSZR,498,2386
4689,77,17,ZGSG,HGPQAQQPD,25,1315
4690,99,11,OFVZNGYCEGHJDN,BHABDJTGFM,1022,5816
4691,47,9,XK,UIQXQCB,856,1749
4692,47,2,AGRZOXXHTIM,RXWDVVLHABTCY,1416,7664
4693,39,11,HBWRZELQYF,KCI,1531,4150
4694,30,6,JWRO,EGJNBV,1437,1179
4695,78,12,CFOEFE,HXZUW,895,8537
4696,38,17,YX,NR,139,2761
4697,8,1,CVEY,FJIFCDJOOUO,238,6820
4698,2,2,"",JSBENKGTHYWE,1477,1019
4699,57,7,HABBUVBMHNXVYD,PXI,1314,8656
4700,51,14,HJB,NTRGAOWWOEGQJ,1421,3590
4701,56,9,DLRYQFQ,KVRODSDAJHVZT,1969,397
4702,27,15,XSY,VYWUZMGL,1754,9202
4703,86,17,EYZRRETAUVRE,SDWLFIAAVFVMXQ,717,9526
4704,62,1,PFNQLZGCYQ,BVSZJ,534,3298
4705,55,1,PMEC,WPFDROFJCSOD,1223,904
4706,80,14,JALTCAPNCD,EGROLYX,1902,6901
4707,46,9,ANCEMUOEXT,KRMSQNRNKVU,1586,9068
4708,53,17,FM,ZTRENPQQFC,664,6430
4709,41,16,WUJPLGBBFKXNEO,JQQU,1065,134
4710,14,3,SR,SXBEEMAQ,695,5470
4711,78,20,CKRTT,FORQDN,538,996
4712,49,5,LFJVPHJ,NYQMQNAUQL,1229,3504
4713,84,4,RQ,YGEYELJMOFE,161,8994
4714,29,5,PEZVNEGUOECK,D,1766,2293
4715,69,5,HGY,FSEJXODNYPSMA,1413,5181
4716,46,3,TC,WDWRCER,402,2003
4717,46,16,GMEYJYF,BKYBSAAX,1094,100
4718,38,5,LYGIPC,ABPTRZQDYWOZ,932,9227
4719,16,5,BTKOA,YULB,1920,5934
4720,79,10,RQPMSPV,ZPVW,1318,3332
4721,11,5,ZNXBKGSHFXOI,SADUXFZ,1595,1828
4722,71,7,WP,OTPTQPJKRYEOJU,914,5943
4723,98,20,OOCK,PLT,1183,819
4724,63,12,HWJHMY,JWUNMCRVVQBISKG,1149,2579
4725,46,9,J,IEGBJPEZAUU,102,4174
4726,93,2,ILUPVSGRZJC,DUEBJ,70,1189
4727,50,14,"",ZUPTZ,566,2228
4728,8,12,DZXJBVD,MY,839,1089
4729,37,19,FOZNO,UOBQCYGZMFASRC,1187,5955
4730,39,11,DZRSDJWV,DSSO,1200,5080
4731,87,13,LOL,TOND,1482,6217
4732,99,12,HIBPSWNZIHIXB,NNHLKJSBYQ,657,332
4733,39,6,JP,C,1801,5412
4734,36,9,G,PWTJWVQG,168,3162
4735,3,11,FW,KYLKNQGHNZAS,1925,3915
4736,26,2,VWN,HZXDZ,948,1885
4737,59,9,VXTOGQCKVLH,AAVK,1835,7604
4738,78,9,UIASJA,EVZWFZ,345,4161
4739,41,12,AJVDOU,MIAEZPZ,204,7196
4740,62,10,TQCPW,XA,138,4719
4741,13,20,MLKD,LYUI,784,8743
4742,37,18,SGSQZNZFNYH,FRLZE,565,8183
4743,19,17,FCJK,AOWRNDHSRUOGR,1778,9195
4744,40,3,USSXDTCTIQMQ,KTJ,1409,2335
4745,8,6,"",XSIA,140,9121
4746,50,2,MVRADINBRB,IWPGCXEZW,1547,4828
4747,67,7,CGIXBNHORUBR,ARIPVX,1032,4482
4748,73,3,WN,HCSXKZPFU,770,9688
4749,50,17,HBOHWEBULEAE,MLTKBCXJBVLCFG,646,4354
4750,67,17,PO,WYUDLXYDNTY,1874,474
4751,73,8,YBFCWUWDNUZ,WVHJLFZHOE,463,5790
4752,86,5,BIEXQWEMZOPQM,ER,1984,8825
4753,30,7,SZMMKHHAXUZR,JDLPZANZUHA,1777,8100
4754,31,18,HBQNYML,MX,1571,8715
4755,94,20,ICZB,XGUBWRTTKRKG,662,2964
4756,12,11,MCVCRFEBMJOXF,VJXPX,189,8267
4757,5,18,OPMCNDRMYXBBW,"",1452,2220
4758,93,15,GGPBPHSDXM,HUXNUODY,1696,5048
4759,69,19,JCHYS,CDERKN,1332,4835
4760,29,5,BMQV,AFFK,1067,8596
4761,63,11,GCEASDABVMHYUY,III,1963,3672
4762,57,12,ICSPBAUNCUWFLE,KN,911,7767
4763,56,11,DMXYAZS,TAPPUWFGKZZRME,511,4624
4764,85,3,MNKBGIMDDTYW,HFK,913,9009
4765,23,12,IJVWPPWVZ,EXH,204,2872
4766,86,8,BBDXSUWM,YJ,1940,4885
4767,47,16,RWUO,PMNCMCSJYUP,497,7496
4768,43,1,HFNPBWY,EJDGN,948,4391
4769,49,17,C,CFAIEVYJ,642,1148
4770,4,20,WOROKO,AY,1846,6965
4771,83,20,HVKHDSFDELJVB,QUB,1843,4325
4772,37,19,SUGXZYTZPIFJG,AGKWDYSUGSACXKO,1988,9045
4773,64,6,UV,WCJVHOZEE,598,4732
4774,85,13,PLTLJJXOBV,PODWZCOMPVRBOZK,593,9314
4775,83,20,OVJRITNSHOI,UJCYPIQSDGVSQP,1716,4200
4776,75,12,LJGVDLSCPIFNYXP,OJCGZSWDBAWUT,1079,880
4777,29,2,SQLNFAPLQHZEB,PTCFHK,1117,555
4778,21,3,PA,LSJRBRPYYTJD,1508,2126
4779,35,10,IFDPBAOBTPIUZ,"",1381,1872
4780,87,3,LOOVSC,MXFGFULHZKTR,1437,1911
4781,80,17,SSBOTOZEUJSEF,NSVSLRMP,206,3398
4782,56,6,XKMFPFR,YWAKRZLK,661,2498
4783,63,12,J,EXBZLHQU,1717,8433
4784,69,14,OKOLBN,NYZWMAGOUTBCLSP,1460,9824
4785,95,5,QWYZUSQ,ZBYB,1928,8981
4786,79,14,VF,NAGK,1808,3714
4787,47,11,"",FJBPYFFX,177,178
4788,83,10,PRGLUNMMOBKLT,KEFJNXFUR,752,9518
4789,70,6,OXOK,PHXHAHHRZLPUW,171,8240
4790,97,18,LHQG,MMQYDZZRKEMQXI,1831,119
4791,17,20,DOZQVZS,OQGYVTR,1087,260
4792,50,15,MX,JVSWEEQAZVDN,1361,7507
4793,36,18,JIGEHYYSL,IQSVCVI,1904,7832
4794,84,19,GRC,I,976,5211
4795,45,4,Y,GXOIPAWSE,1743,4916
4796,11,18,IRIN,QLQP,113,4666
4797,5,11,BTUNCXHM,VMOCTLLMJL,366,1744
4798,39,10,BOFP,BCT,126,1485
4799,23,6,FPIRJMTUCH,ICHABGB,1429,555
4800,97,17,BNDECZBPA,"",1511,2770
4801,77,3,JMZJCPX,PF,772,6237
4802,14,16,UETOTQHNNPN,O,132,1153
4803,14,3,YFZLJYTUT,KVHK,1389,7346
4804,36,20,ONHDAHDWDCQR,BOJJPODE,840,1810
4805,11,10,IATS,AZNVCHR,1618,6869
4806,72,8,OUWNNDWBBYTBJ,Y,557,6366
4807,54,13,QWSMRXYOMQ,MWNXSBYW,400,6250
4808,85,19,XBQPGYTFSXZYA,SWFZ,809,7012
4809,62,3,IRCGZ,EKPLCMUPZMPMZQ,84,248
4810,10,1,HBHEAVWVFPONUP,TXEWR,470,2414
4811,2,19,"",AHIEOZTW,353,5233
4812,86,12,THSQTPSAHHH,BSHFSUG,1179,9469
4813,75,17,KUWAZXCNSB,BFTLCCZTHM,636,9522
4814,93,2,CN,M,1587,4245
4815,54,10,UTMPRIOFX,HVATUNXGZD,1962,6547
4816,40,15,SGLJED,DUUEEX,1878,6629
4817,37,7,SH,"",83,9568
4818,26,18,VHAHIPXXJCDNJ,MSGBHQPTVIZRT,439,4206
4819,89,1,VQSDUXLED,EACHIRBKHGPQ,243,937
4820,96,5,DOSMLUGRGTVUS,FGOX,900,2253
4821,8,18,PX,LFVBHYRQL,165,6610
4822,90,17,DYVRLQ,ZLRYTL,1995,6588
4823,2,19,MLDROT,QB,1230,717
4824,45,11,VYETRH,EYXQDYL,1289,9581
4825,93,1,VCEMWULHENTVA,CYOAXOYXVG,1308,4488
4826,33,9,NOCGRYRZFW,ZUMSSZSSBGALV,1041,1239
4827,79,11,YDJVKDLVSBAV,NEWD,1807,281
4828,67,16,GJKAE,QRPHKRXTMZLR,1643,2064
4829,57,1,QDYW,"",530,4600
4830,29,19,LZLVUFJLSBMR,VKPWFJP,685,4367
4831,47,5,MDEPRJOCYPICMY,YZXEIT,844,1227
4832,78,1,CQPXJZHV,EDZNZIDOUEP,1341,775
4833,61,8,TESKRA,NJKTI,1365,6502
4834,60,13,TATY,FUMFAPQ,187,9431
4835,9,10,APXCGDL,XDJFTYG,112,7047
4836,99,4,LZK,MSF,1911,6686
4837,64,19,"",HQBMNXX,1194,3912
4838,54,17,GFSXPJQDSN,CNYLTQ,1972,4824
4839,21,9,CRY,IWHSSE,383,3366
4840,36,9,GKGAGHAZ,VI,788,7293
4841,21,1,GWUJKZWG,Y,836,4509
4842,25,5,PGJITRTLBN,N,1919,9635
4843,84,8,TKUYZRTTTSDSIJC,PHLUO,211,8205
4844,43,7,UFWLBTRRZM,HEHYCBVVEMRTYJ,1381,8942
4845,3,12,KKNIYPTFG,DQWHTJEZGC,689,750
4846,55,5,FFBKTGFKYFYKCV,VIZLMYRPCGR,1516,3619
4847,4,10,RSLTMJLLEJ,DIVR,1576,2731
4848,75,14,I,JNBCENTGM,187,6366
4849,35,6,VSHTQV,CFLDLUSBSO,646,4458
4850,25,13,MO,KE,799,2712
4851,2,3,Q,A,1504,1834
4852,47,2,OFQGZNICMFODLO,FUFRIVOAR,1278,6964
4853,14,20,Y,G,233,9486
4854,23,7,Y,IUTYWN,571,8047
4855,77,5,YIX,EY,126,1005
4856,95,14,RC,TFT,1807,5962
4857,50,20,ZFKOQ,GELUX,161,4289
4858,7,10,GUNEMC,OUAVRUNI,1110,3231
4859,62,19,IJ,UTT,44,9251
4860,100,18,C,SE,1591,5757
4861,68,7,XKLMAQSADEFE,GVXXLXFFY,1797,6107
4862,97,3,RH,CACQLFKSBFSNBF,324,1955
4863,62,12,DRLATFU,PKLHAIZOTBRU,906,1357
4864,6,14,MOFJYOJJYEGWWP,LDGWUPYIWONNM,327,1133
4865,15,20,WSTWH,BWNMNYZMCQYZQJ,1637,614
4866,25,3,I,WUAITJW,860,3318
4867,65,20,PGZPJDAHPZ,XWENVGNFIU,1971,1848
4868,32,12,KPQ,JNPJCDP,1307,2713
4869,31,4,MWSFWEEAQTQLWI,A,795,6086
4870,86,7,OY,EXX,1779,2546
4871,30,18,GBRLG,I,824,4397
4872,60,20,VPJYKHQBIOUN,QLBZJEACVUW,543,7104
4873,39,19,UDWSCTAWGG,KNIKBXPRQZ,357,7601
4874,67,14,AIASNHDL,RSXHDVJ,217,8347
4875,22,11,FKTCIVEUI,AVSAYAOUJQQP,573,7230
4876,37,11,TYEAVJOQY,AJGNEKTG,1434,6565
4877,32,8,KWKIOHCVGLHX,QJDJBMTV,321,5912
4878,41,11,QABYRF,WSWTJTAY,457,3529
4879,74,18,DHDDXSK,FGGV,494,8820
4880,51,2,ODVEYDOVDQF,KFFWPHKUIBWM,1218,6343
4881,17,14,DKLEUBZZF,SHTM,151,5451
4882,39,10,MEFUOFPEJYM,XYEHQXMS,503,1151
4883,92,13,X,OLLLV,1800,7600
4884,99,7,"",NVTCZLI,474,1624
4885,91,13,VW,FLRX,1845,232
4886,67,16,YVTWYJ,TYZDRCUAXNEIHE,604,4432
4887,39,7,VIEMRLUNLIH,TVMXAEXI,1853,253
4888,67,4,GS,AHHQOZZMZ,962,5673
4889,89,16,WYHIPZBBR,KX,1812,5694
4890,87,2,HVTKFDIRDIZNF,XCNSRHBIYHI,735,5601
4891,87,4,ZYFRVUS,RTZDNJFPPL,897,1251
4892,62,15,DBLDBABMHHBZRYL,MNKZYP,1208,7550
4893,8,11,STHPNFZAUXL,P,710,7422
4894,32,20,JXSWN,WEFYMUBSTI,1493,2484
4895,89,4,YDIB,GGOCTBYDIHR,1759,9145
4896,35,15,ISMKEYDDFIHWMX,HXFIHNIL,898,5999
4897,88,12,JIQWGUT,KKX,549,5921
4898,36,8,DBWROOQ,ULJSZ,1189,1567
4899,22,8,CFEUXCAQRE,W,1409,2894
4900,9,18,HISDGLM,RXYQBVW,1209,2690
4901,80,18,SOLIOTBIPHBW,MTDRSRA,141,7151
4902,64,14,JENYMUSLPWDU,EZRMNFYUVQJML,316,4194
4903,73,11,TVHXPASYR,IC,1672,4619
4904,78,10,DQBYWBEZ,AKHNHIP,1691,7095
4905,33,17,EGQVQSKMJPXLFM,UAMPYAHOUGB,283,1601
4906,70,10,KRPHTTELM,OSYFYQTIOOLQBHX,1741,7981
4907,22,12,ODPKQURWD,HNUGZYKBMIUYD,1608,7531
4908,12,16,TSGBWYQOYI,HMAAI,1507,2149
4909,32,10,CN,MZYB,1404,8471
4910,34,18,JYVVWWGZCXF,WVX,1135,512
4911,13,1,UOVQMUKAFXYE,X,408,9090
4912,56,16,JSMCUZIQVJ,VJTZASOAM,1933,8493
4913,54,18,UAD,PXQYJHNXT,264,3243
4914,94,5,DIMDS,URZSRZQNYATOEJ,531,9463
4915,85,15,CCJAFCYMYLJGYX,STUPDU,1742,2190
4916,28,7,T,JOVAIXZLVGUWH,1574,2351
4917,43,20,QGOHZ,JTYOBCZNRU,1657,9780
4918,100,8,CPW,JNCLKZIWSPPJQ,373,8756
4919,72,17,XK,LNKJBGYTCGS,1896,3875
4920,69,5,VKJ,VOYLQ,211,7678
